Year,State,Sex,Industry,Median_Weekly
2020,Northern Territory,Female,Accommodation and Food Services,600
2020,Northern Territory,Female,"Transport, Postal and Warehousing",0
2020,Northern Territory,Female,Information Media and Telecommunications,0
2020,Northern Territory,Female,Financial and Insurance Services,0
2020,Northern Territory,Female,"Rental, Hiring and Real Estate Services",0
2020,Northern Territory,Female,"Professional, Scientific and Technical Services",1096.7
2020,Northern Territory,Female,Administrative and Support Services,0
2020,Northern Territory,Female,Public Administration and Safety,1315.2
2020,Northern Territory,Female,Education and Training,1423.1
2020,Northern Territory,Female,Health Care and Social Assistance,1145.9
2020,Northern Territory,Female,Arts and Recreation Services,0
2020,Northern Territory,Female,Other Services,0
2020,Australian Capital Territory,Male,"Agriculture, Forestry and Fishing",0
2020,Australian Capital Territory,Male,Mining,0
2020,Australian Capital Territory,Male,Manufacturing,0
2020,Australian Capital Territory,Male,"Electricity, Gas, Water and Waste Services",0
2020,Australian Capital Territory,Male,Construction,1401.7
2020,Australian Capital Territory,Male,Wholesale Trade,0
2020,Australian Capital Territory,Male,Retail Trade,852.1
2020,Australian Capital Territory,Male,Accommodation and Food Services,750
2020,Australian Capital Territory,Male,"Transport, Postal and Warehousing",0
2020,Australian Capital Territory,Male,Information Media and Telecommunications,0
2020,Australian Capital Territory,Male,Financial and Insurance Services,0
2020,Australian Capital Territory,Male,"Rental, Hiring and Real Estate Services",0
2020,Australian Capital Territory,Male,"Professional, Scientific and Technical Services",2128
2020,Australian Capital Territory,Male,Administrative and Support Services,0
2020,Australian Capital Territory,Male,Public Administration and Safety,2057.8
2020,Australian Capital Territory,Male,Education and Training,1858.1
2020,Australian Capital Territory,Male,Health Care and Social Assistance,1376.3
2020,Australian Capital Territory,Male,Arts and Recreation Services,0
2020,Australian Capital Territory,Male,Other Services,0
2020,Australian Capital Territory,Female,"Agriculture, Forestry and Fishing",0
2020,Australian Capital Territory,Female,Mining,0
2020,Australian Capital Territory,Female,Manufacturing,0
2020,Australian Capital Territory,Female,"Electricity, Gas, Water and Waste Services",0
2020,Australian Capital Territory,Female,Construction,0
2020,Australian Capital Territory,Female,Wholesale Trade,0
2020,Australian Capital Territory,Female,Retail Trade,794.5
2020,Australian Capital Territory,Female,Accommodation and Food Services,369.2
2020,Australian Capital Territory,Female,"Transport, Postal and Warehousing",0
2020,Australian Capital Territory,Female,Information Media and Telecommunications,0
2020,Australian Capital Territory,Female,Financial and Insurance Services,0
2020,Australian Capital Territory,Female,"Rental, Hiring and Real Estate Services",0
2020,Australian Capital Territory,Female,"Professional, Scientific and Technical Services",1313.2
2020,Australian Capital Territory,Female,Administrative and Support Services,0
2020,Australian Capital Territory,Female,Public Administration and Safety,1584.5
2020,Australian Capital Territory,Female,Education and Training,1355.2
2020,Australian Capital Territory,Female,Health Care and Social Assistance,899
2020,Australian Capital Territory,Female,Arts and Recreation Services,0
2020,Australian Capital Territory,Female,Other Services,797.7
2020,Total,Male,"Agriculture, Forestry and Fishing",980
2020,Total,Male,Mining,2497.6
2020,Total,Male,Manufacturing,1300
2020,Total,Male,"Electricity, Gas, Water and Waste Services",1800
2020,Total,Male,Construction,1308.3
2020,Total,Male,Wholesale Trade,1265.2
2020,Total,Male,Retail Trade,874
2020,Total,Male,Accommodation and Food Services,750
2020,Total,Male,"Transport, Postal and Warehousing",1243.3
2020,Total,Male,Information Media and Telecommunications,1633.2
2020,Total,Male,Financial and Insurance Services,1999.1
2020,Total,Male,"Rental, Hiring and Real Estate Services",1245.5
2020,Total,Male,"Professional, Scientific and Technical Services",1700
2020,Total,Male,Administrative and Support Services,1000
2020,Total,Male,Public Administration and Safety,1631.4
2020,Total,Male,Education and Training,1518.1
2020,Total,Male,Health Care and Social Assistance,1280
2020,Total,Male,Arts and Recreation Services,944.2
2020,Total,Male,Other Services,1125
2020,Total,Female,"Agriculture, Forestry and Fishing",886.8
2020,Total,Female,Mining,1986.1
2020,Total,Female,Manufacturing,1000
2020,Total,Female,"Electricity, Gas, Water and Waste Services",1465.8
2020,Total,Female,Construction,1050.1
2020,Total,Female,Wholesale Trade,1047.8
2020,Total,Female,Retail Trade,730
2020,Total,Female,Accommodation and Food Services,587.6
2020,Total,Female,"Transport, Postal and Warehousing",1040.9
2020,Total,Female,Information Media and Telecommunications,1245.9
2020,Total,Female,Financial and Insurance Services,1282.6
2020,Total,Female,"Rental, Hiring and Real Estate Services",950
2020,Total,Female,"Professional, Scientific and Technical Services",1151.5
2020,Total,Female,Administrative and Support Services,750
2020,Total,Female,Public Administration and Safety,1420
2020,Total,Female,Education and Training,1161.4
2020,Total,Female,Health Care and Social Assistance,1000
2020,Total,Female,Arts and Recreation Services,750
2020,Total,Female,Other Services,750
2021,New South Wales,Male,"Agriculture, Forestry and Fishing",1202.9
2021,New South Wales,Male,Mining,2700
2021,New South Wales,Male,Manufacturing,1476
2021,New South Wales,Male,"Electricity, Gas, Water and Waste Services",1646
2021,New South Wales,Male,Construction,1386.7
2021,New South Wales,Male,Wholesale Trade,1256.7
2021,New South Wales,Male,Retail Trade,1017
2021,New South Wales,Male,Accommodation and Food Services,509.3
2021,New South Wales,Male,"Transport, Postal and Warehousing",1257.2
2021,New South Wales,Male,Information Media and Telecommunications,1833.7
2021,New South Wales,Male,Financial and Insurance Services,2109
2021,New South Wales,Male,"Rental, Hiring and Real Estate Services",2000
2021,New South Wales,Male,"Professional, Scientific and Technical Services",1870.9
2021,New South Wales,Male,Administrative and Support Services,1142.9
2021,New South Wales,Male,Public Administration and Safety,1706.5
2021,New South Wales,Male,Education and Training,1581.2
2021,New South Wales,Male,Health Care and Social Assistance,1206.1
2021,New South Wales,Male,Arts and Recreation Services,1279.1
2021,New South Wales,Male,Other Services,1100
2021,New South Wales,Female,"Agriculture, Forestry and Fishing",0
2021,New South Wales,Female,Mining,0
2021,New South Wales,Female,Manufacturing,999.9
2021,New South Wales,Female,"Electricity, Gas, Water and Waste Services",0
2021,New South Wales,Female,Construction,1143.7
2021,New South Wales,Female,Wholesale Trade,1166.6
2021,New South Wales,Female,Retail Trade,807.2
2021,New South Wales,Female,Accommodation and Food Services,432
2021,New South Wales,Female,"Transport, Postal and Warehousing",1200
2021,New South Wales,Female,Information Media and Telecommunications,1407.4
2021,New South Wales,Female,Financial and Insurance Services,1507.4
2021,New South Wales,Female,"Rental, Hiring and Real Estate Services",1404.6
2021,New South Wales,Female,"Professional, Scientific and Technical Services",1297
2021,New South Wales,Female,Administrative and Support Services,1072.6
2021,New South Wales,Female,Public Administration and Safety,1615.4
2021,New South Wales,Female,Education and Training,1303.5
2021,New South Wales,Female,Health Care and Social Assistance,1003.2
2021,New South Wales,Female,Arts and Recreation Services,894.8
2021,New South Wales,Female,Other Services,895.3
2021,Victoria,Male,"Agriculture, Forestry and Fishing",1192.9
2021,Victoria,Male,Mining,0
2021,Victoria,Male,Manufacturing,1500
2021,Victoria,Male,"Electricity, Gas, Water and Waste Services",1579
2021,Victoria,Male,Construction,1359.3
2021,Victoria,Male,Wholesale Trade,1479.4
2021,Victoria,Male,Retail Trade,925.7
2021,Victoria,Male,Accommodation and Food Services,471
2021,Victoria,Male,"Transport, Postal and Warehousing",1220.9
2021,Victoria,Male,Information Media and Telecommunications,1836.6
2021,Victoria,Male,Financial and Insurance Services,2424
2021,Victoria,Male,"Rental, Hiring and Real Estate Services",1309
2021,Victoria,Male,"Professional, Scientific and Technical Services",1801.2
2021,Victoria,Male,Administrative and Support Services,1227
2021,Victoria,Male,Public Administration and Safety,1825
2021,Victoria,Male,Education and Training,1472.5
2021,Victoria,Male,Health Care and Social Assistance,1351.7
2021,Victoria,Male,Arts and Recreation Services,1207.4
2021,Victoria,Male,Other Services,1092.9
2021,Victoria,Female,"Agriculture, Forestry and Fishing",925
2021,Victoria,Female,Mining,0
2021,Victoria,Female,Manufacturing,1101.6
2021,Victoria,Female,"Electricity, Gas, Water and Waste Services",2079.3
2021,Victoria,Female,Construction,1017.1
2021,Victoria,Female,Wholesale Trade,995.4
2021,Victoria,Female,Retail Trade,600
2021,Victoria,Female,Accommodation and Food Services,400
2021,Victoria,Female,"Transport, Postal and Warehousing",1216.8
2021,Victoria,Female,Information Media and Telecommunications,1122.3
2021,Victoria,Female,Financial and Insurance Services,1300.1
2021,Victoria,Female,"Rental, Hiring and Real Estate Services",1054.4
2021,Victoria,Female,"Professional, Scientific and Technical Services",1250
2021,Victoria,Female,Administrative and Support Services,850
2021,Victoria,Female,Public Administration and Safety,1369.7
2021,Victoria,Female,Education and Training,1007.9
2021,Victoria,Female,Health Care and Social Assistance,1000
2021,Victoria,Female,Arts and Recreation Services,1191.6
2021,Victoria,Female,Other Services,874.7
2021,Queensland,Male,"Agriculture, Forestry and Fishing",945.5
2021,Queensland,Male,Mining,2301
2021,Queensland,Male,Manufacturing,1251.9
2021,Queensland,Male,"Electricity, Gas, Water and Waste Services",1653.1
2021,Queensland,Male,Construction,1331
2021,Queensland,Male,Wholesale Trade,1500
2021,Queensland,Male,Retail Trade,874
2021,Queensland,Male,Accommodation and Food Services,691.8
2021,Queensland,Male,"Transport, Postal and Warehousing",1342.8
2021,Queensland,Male,Information Media and Telecommunications,0
2021,Queensland,Male,Financial and Insurance Services,1821
2021,Queensland,Male,"Rental, Hiring and Real Estate Services",1343.5
2021,Queensland,Male,"Professional, Scientific and Technical Services",1732.5
2021,Queensland,Male,Administrative and Support Services,957.2
2021,Queensland,Male,Public Administration and Safety,1750
2021,Queensland,Male,Education and Training,1562.1
2021,Queensland,Male,Health Care and Social Assistance,1300
2021,Queensland,Male,Arts and Recreation Services,0
2021,Queensland,Male,Other Services,1248.7
2021,Queensland,Female,"Agriculture, Forestry and Fishing",0
2021,Queensland,Female,Mining,0
2021,Queensland,Female,Manufacturing,917.8
2021,Queensland,Female,"Electricity, Gas, Water and Waste Services",0
2021,Queensland,Female,Construction,1047.7
2021,Queensland,Female,Wholesale Trade,993.2
2021,Queensland,Female,Retail Trade,688.7
2021,Queensland,Female,Accommodation and Food Services,599.3
2021,Queensland,Female,"Transport, Postal and Warehousing",950
2021,Queensland,Female,Information Media and Telecommunications,0
2021,Queensland,Female,Financial and Insurance Services,1391.3
2021,Queensland,Female,"Rental, Hiring and Real Estate Services",1066.1
2021,Queensland,Female,"Professional, Scientific and Technical Services",1207.5
2021,Queensland,Female,Administrative and Support Services,933.5
2021,Queensland,Female,Public Administration and Safety,1411.3
2021,Queensland,Female,Education and Training,1200
2021,Queensland,Female,Health Care and Social Assistance,1040
2021,Queensland,Female,Arts and Recreation Services,0
2021,Queensland,Female,Other Services,700.8
2021,South Australia,Male,"Agriculture, Forestry and Fishing",1220.6
2021,South Australia,Male,Mining,2097.2
2021,South Australia,Male,Manufacturing,1200
2021,South Australia,Male,"Electricity, Gas, Water and Waste Services",1482.7
2021,South Australia,Male,Construction,1296.4
2021,South Australia,Male,Wholesale Trade,1436
2021,South Australia,Male,Retail Trade,903.3
2021,South Australia,Male,Accommodation and Food Services,516.3
